Title,Region,Suburb,BodyStyle,Year,Odometer,Fuel,Transmission,EngineSize,Cylinders,Seats,ExteriorColour,Model,ModelDetail,Make,Price,LogPrice
2018 Toyota C-HR 1.2Pt/Cvt,Auckland,Auckland,RV/SUV,2018,68253,Petrol,Automatic,1197.0,0,5,Silver,C-HR,1.2Pt/Cvt,Toyota,19990,9.902987427494446
2023 Toyota Hiace ZR 2.8DT 6AT RWD,Hawke's Bay,Hastings,Van,2023,8641,Diesel,Automatic,2755.0,0,2,French Vanilla,Hiace,ZR 2.8DT 6AT RWD,Toyota,50990,10.839384814049202
2018 Toyota Highlander Gxl 3.5P 4Wd,Auckland,Auckland,RV/SUV,2018,77146,Petrol,Automatic,3456.0,0,7,White,Highlander,Gxl 3.5P 4Wd,Toyota,41990,10.645186773678239
2022 Toyota Hilux Sr5 Cruiser 2WD,Auckland,Auckland,Ute,2022,82038,Diesel,Automatic,2755.0,0,5,Blue,Hilux,Sr5 Cruiser 2WD,Toyota,48990,10.79937147463262
2024 Toyota RAV4 GXL 2.5P HV AWD SUV,Auckland,Manuaku City,RV/SUV,2024,13894,Hybrid,Automatic,2487.0,0,5,Frosted White,RAV4,GXL 2.5P HV AWD SUV,Toyota,47990,10.77874793485229
2019 Toyota RAV4 Limited 2.5P HV AWD SUV,Auckland,Manuaku City,RV/SUV,2019,62421,Hybrid,Automatic,2487.0,0,5,Graphite,RAV4,Limited 2.5P HV AWD SUV,Toyota,43888,10.689396213177384
2012 Toyota Camry Hybrid G-Package,Auckland,Auckland,Sedan,2012,58951,Hybrid,Automatic,2500.0,0,5,Black,Camry,Hybrid G-Package,Toyota,15949,9.677151410322754
2013 Toyota Corolla Fielder Hybrid,Waikato,Hamilton,Station Wagon,2013,72000,Hybrid,Automatic,1500.0,0,5,Purple,Corolla,Fielder Hybrid,Toyota,12985,9.471550124096849
2018 Toyota C-HR,Auckland,Auckland,Hatchback,2018,115515,Hybrid,Automatic,1797.0,0,5,White,C-HR,,Toyota,18984,9.8513517981156
2012 Toyota Vitz,Auckland,Auckland,Hatchback,2012,44432,Petrol,Automatic,1329.0,0,5,White,Vitz,,Toyota,8984,9.10320049641828
2017 Toyota C-HR 1.8 Hybrid G LED Edition SUV,Auckland,Manuaku City,RV/SUV,2017,52964,Hybrid,Automatic,1798.0,0,5,Red,C-HR,1.8 Hybrid G LED Edition SUV,Toyota,27888,10.235951767759802
2014 Toyota Aqua LEATHER/ALLOYS LOW 88KM SALE!,Auckland,Auckland,Hatchback,2014,88500,Hybrid,Automatic,1500.0,0,5,Black,Aqua,LEATHER/ALLOYS LOW 88KM SALE!,Toyota,9950,9.205327830152639
2019 Toyota Yaris Gx 1.3P,Auckland,Auckland,Hatchback,2019,18039,Petrol,Automatic,1299.0,0,5,Silver,Yaris,Gx 1.3P,Toyota,18990,9.85166780380633
2015 Toyota Aqua PUSH START ALLOYS LOW 69KM SALE!,Auckland,Auckland,Hatchback,2015,69400,Hybrid,Automatic,1500.0,0,5,Blue,Aqua,PUSH START ALLOYS LOW 69KM SALE!,Toyota,11750,9.371608519572305
2024 Toyota RAV4 Gx 2.5Ph/4Wd/Hd,Auckland,Auckland,RV/SUV,2024,12799,Hybrid,Automatic,2487.0,0,5,White,RAV4,Gx 2.5Ph/4Wd/Hd,Toyota,45990,10.73617926053397
2024 Toyota RAV4 Gx 2.5Ph/4Wd/Hd,Auckland,Auckland,RV/SUV,2024,15299,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,Gx 2.5Ph/4Wd/Hd,Toyota,45990,10.73617926053397
2022 Toyota Yaris Z Hybrid Bodykit 9000KM Only,Auckland,Auckland,Hatchback,2022,9190,Hybrid,Automatic,1490.0,0,5,White,Yaris,Z Hybrid Bodykit 9000KM Only,Toyota,26990,10.20322170601205
2014 Toyota Hilux 4WD NZ New,Auckland,Auckland,Ute,2014,169300,Diesel,Manual,2982.0,0,5,White,Hilux,4WD NZ New,Toyota,34999,10.463074768634808
2013 Toyota Yaris Yrs,Canterbury,Christchurch City,Hatchback,2013,71850,Petrol,Automatic,1497.0,0,5,Red,Yaris,Yrs,Toyota,5000,8.517193191416238
2019 Toyota C-HR 1.8 Hybrid G SUV,Auckland,Manuaku City,RV/SUV,2019,53234,Hybrid,Automatic,1798.0,0,5,Red,C-HR,1.8 Hybrid G SUV,Toyota,30888,10.338123037944072
2022 Toyota Corolla Cross 1.8 Hybrid Z SUV,Auckland,Manuaku City,RV/SUV,2022,39445,Hybrid,Automatic,1798.0,0,5,Blue,Corolla,Cross 1.8 Hybrid Z SUV,Toyota,40888,10.618591900448115
2017 Toyota C-HR 1.8 Hybrid G LED Edition SUV,Auckland,Manuaku City,RV/SUV,2017,42679,Hybrid,Automatic,1798.0,0,5,Silver,C-HR,1.8 Hybrid G LED Edition SUV,Toyota,28488,10.257238224957614
2019 Toyota Corolla GX 2.0P,Auckland,Manuaku City,Hatchback,2019,72031,Petrol,Automatic,1987.0,0,5,Silver Pearl,Corolla,GX 2.0P,Toyota,21990,9.998343083548807
2023 Toyota Corolla GX 1.8L HYBRID,Auckland,Papakura,Hatchback,2023,27200,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX 1.8L HYBRID,Toyota,27950,10.238172478583245
2019 Toyota Land Cruiser VX Limited 4.5 Ltr Tur...,Auckland,Auckland,RV/SUV,2019,158223,Diesel,Automatic,4461.0,0,7,Grey,Land Cruiser,VX Limited 4.5 Ltr Turbo Diesel V8 4WD,Toyota,99990,11.512825459969894
2015 Toyota Hiace Zl Td,Auckland,Auckland City,Van,2015,284978,Diesel,Manual,2982.0,0,9,White,Hiace,Zl Td,Toyota,19750,9.890908770329268
"2015 Toyota 86 GT, Modellista Body Kit",Auckland,Auckland,Coupe,2015,85472,Petrol,Automatic,1998.0,0,5,Red,86,"GT, Modellista Body Kit",Toyota,21949,9.996476859378955
2024 Toyota Corolla Gr1.6Pt/4Wd/6Mt,Auckland,Auckland,Coupe,2024,3671,Petrol,Manual,1618.0,0,5,Silver,Corolla,Gr1.6Pt/4Wd/6Mt,Toyota,59990,11.00193316064714
2021 Toyota Land Cruiser Lx,Bay of Plenty,Tauranga,Ute,2021,44000,Diesel,Manual,4461.0,0,5,Red,Land Cruiser,Lx,Toyota,100000,11.512925464970229
2014 Toyota Prius Hybrid,Auckland,Auckland,Hatchback,2014,90215,Petrol,Automatic,1800.0,0,5,Black,Prius,Hybrid,Toyota,10989,9.304650051446924
"2016 Toyota Corolla Fielder Hybrid G Model, Pus...",Auckland,Auckland,Station Wagon,2016,87410,Hybrid,Automatic,1500.0,0,5,Silver,Corolla,"Fielder Hybrid G Model, Push Start",Toyota,15949,9.677151410322754
2015 Toyota Hilux Td Dc,Auckland,Auckland,Ute,2015,216904,Diesel,Manual,2982.0,0,5,White,Hilux,Td Dc,Toyota,37999,10.545315122572783
2015 Toyota Hilux SR5 TD DC,Auckland,Auckland,Ute,2015,0,Diesel,Manual,2755.0,0,5,White,Hilux,SR5 TD DC,Toyota,45999,10.736374936104498
2017 Toyota Prius 1800cc new shape low mileage,Auckland,Auckland,Hatchback,2017,73050,Hybrid,Automatic,1800.0,0,5,Silver,Prius,1800cc new shape low mileage,Toyota,17800,9.786953736280177
2012 Toyota Aqua Hybrid,Auckland,Auckland,Hatchback,2012,67185,Petrol,Automatic,1490.0,0,5,Orange,Aqua,Hybrid,Toyota,8989,9.103756886573398
2021 Toyota Yaris Cross 1.5 Hybrid Z CVT 2WD,Hawke's Bay,Hastings,RV/SUV,2021,14340,Hybrid,Automatic,1490.0,0,5,Silver,Yaris,Cross 1.5 Hybrid Z CVT 2WD,Toyota,32990,10.403959764222627
2022 Toyota Hiace 2.8 Turbo Diesel,Canterbury,Christchurch,Van,2022,57216,Diesel,Automatic,2800.0,0,3,White,Hiace,2.8 Turbo Diesel,Toyota,40990,10.621083413498383
"2017 Toyota Aqua G Model, Push Start",Auckland,Auckland,Hatchback,2017,72860,Petrol,Automatic,1496.0,0,5,Red,Aqua,"G Model, Push Start",Toyota,15449,9.64529955531205
2013 Toyota Prius HYBRID,Auckland,Auckland,Hatchback,2013,125677,Petrol,Automatic,1790.0,0,5,Silver,Prius,HYBRID,Toyota,8489,9.046526486737967
2013 Toyota Prius S Mycoorde,Auckland,Mt Wellington,Sedan,2013,74382,Hybrid,Automatic,1800.0,0,5,Metallic Brown,Prius,S Mycoorde,Toyota,13984,9.545669097895317
2019 Toyota Corolla 1.8P Corolla Hybrid,Auckland,Auckland,Hatchback,2019,70440,Hybrid,Automatic,1797.0,0,5,Silver,Corolla,1.8P Corolla Hybrid,Toyota,24889,10.122181217776706
2019 Toyota Corolla GZ SPORT HYBRID HATCH,Auckland,Auckland,Hatchback,2019,60291,Hybrid,Automatic,1797.0,0,5,Black,Corolla,GZ SPORT HYBRID HATCH,Toyota,26990,10.20322170601205
2020 Toyota Corolla GZ TOURING HYBRID,Auckland,Auckland,Station Wagon,2020,79153,Hybrid,Automatic,1797.0,0,5,Peacock Black,Corolla,GZ TOURING HYBRID,Toyota,26888,10.199435369404942
"2024 Toyota Yaris Cross GR 1,5 Ltr Hybrid",Auckland,Auckland,RV/SUV,2024,6770,Hybrid,Automatic,1490.0,0,5,White,Yaris,"Cross GR 1,5 Ltr Hybrid",Toyota,39950,10.595383951194421
2016 Toyota Land Cruiser Prado TX Limited,Auckland,Manuaku City,Station Wagon,2016,96810,Diesel,Automatic,2690.0,0,0,White,Land Cruiser Prado,TX Limited,Toyota,46888,10.755517058156265
2020 Toyota Hiace Mobility Wheel Chair,Canterbury,Christchurch,Van,2020,48223,Petrol,Automatic,2000.0,0,7,White,Hiace,Mobility Wheel Chair,Toyota,46990,10.757690092096862
2024 Toyota Prius 2.0 Ltr Hybrid G Hatch,Auckland,Auckland,Hatchback,2024,124,Hybrid,Automatic,1986.0,0,5,Black,Prius,2.0 Ltr Hybrid G Hatch,Toyota,45490,10.72524780056405
2021 Toyota Yaris Cross 1.5 Hybrid Z,Auckland,Auckland,Hatchback,2021,17457,Hybrid,Automatic,1490.0,0,5,Gold,Yaris,Cross 1.5 Hybrid Z,Toyota,32990,10.403959764222627
2013 Toyota Aqua S,Canterbury,,Hatchback,2013,107000,Hybrid,Automatic,1490.0,0,5,Blue,Aqua,S,Toyota,9990,9.2093398716426
2014 Toyota Prius G,Auckland,Auckland,Hatchback,2014,101367,Petrol,Automatic,1790.0,0,5,Purple,Prius,G,Toyota,10989,9.304650051446924
2013 Toyota Prius S,Auckland,Auckland,Hatchback,2013,120200,Hybrid,Automatic,1800.0,0,5,Black,Prius,S,Toyota,8489,9.046526486737967
2021 Toyota Corolla Sx 1.8Ph/Cvt,Auckland,Auckland,Hatchback,2021,40321,Hybrid,Automatic,1798.0,0,5,Red,Corolla,Sx 1.8Ph/Cvt,Toyota,29700,10.298902324790792
2014 Toyota Prius HYBRID,Auckland,Auckland,Hatchback,2014,116299,Petrol,Automatic,1790.0,0,5,Black,Prius,HYBRID,Toyota,9989,9.20923976653215
2023 Toyota RAV4 GX 2.5 HYBRID FUEL SAVER,Auckland,Auckland,RV/SUV,2023,39479,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,GX 2.5 HYBRID FUEL SAVER,Toyota,42888,10.666347345507374
2024 Toyota Hilux SR 2.8 Ltr Diesel Turbo MH 6A...,Auckland,Auckland,Ute,2024,783,Hybrid,Automatic,2755.0,0,5,White,Hilux,SR 2.8 Ltr Diesel Turbo MH 6AT 4WD,Toyota,57950,10.967335848767897
2024 Toyota RAV4 GX 2.5L Hybrid AWD SUV,Auckland,Auckland,RV/SUV,2024,3256,Hybrid,Automatic,2487.0,0,5,Deep Sea Blue,RAV4,GX 2.5L Hybrid AWD SUV,Toyota,49990,10.819578264407616
2015 Toyota Prius ALPHA S,Auckland,Penrose,Station Wagon,2015,95000,Hybrid,Automatic,1800.0,0,7,Red,Prius,ALPHA S,Toyota,19995,9.90323752128092
2013 Toyota Prius PRIUS ALPHA S TOURING: Hybrid...,Auckland,Penrose,Station Wagon,2013,112000,Hybrid,Automatic,1800.0,0,7,White,Prius,"PRIUS ALPHA S TOURING: Hybrid Engine, 7 Seats, Automatic Transmis",Toyota,14995,9.61547209118311
2015 Toyota Corolla Axio 1.5L Hybrid Facelift,Auckland,Auckland,Sedan,2015,76420,Hybrid,Automatic,1500.0,0,5,White,Corolla,Axio 1.5L Hybrid Facelift,Toyota,11995,9.392245175273795
2022 Toyota Corolla Cross GX 2.0 Ltr Hybrid,Auckland,Auckland,RV/SUV,2022,42947,Hybrid,Automatic,1987.0,0,5,Black,Corolla,Cross GX 2.0 Ltr Hybrid,Toyota,38490,10.558153746277792
2024 Toyota RAV4 GXL 2.5 Ltr Hybrid AWD,Auckland,Auckland,RV/SUV,2024,23545,Hybrid,Automatic,2487.0,0,5,White,RAV4,GXL 2.5 Ltr Hybrid AWD,Toyota,47990,10.77874793485229
2023 Toyota RAV4 GX 2.0 Ltr Petrol,Auckland,Auckland,RV/SUV,2023,17176,Petrol,Automatic,1986.0,0,5,White,RAV4,GX 2.0 Ltr Petrol,Toyota,37990,10.54507824618167
2014 Toyota Vitz,Waikato,Hamilton,Hatchback,2014,39531,Petrol,Automatic,1329.0,0,5,Blue,Vitz,,Toyota,8984,9.10320049641828
2012 Toyota Vellfire 2.4Z,Auckland,Auckland,RV/SUV,2012,119710,Petrol,Automatic,2262.0,0,7,White,Vellfire,2.4Z,Toyota,17949,9.795289682058142
"2016 Toyota Prius Newshape, high spec, low ks,...",Auckland,Auckland,Hatchback,2016,84602,Hybrid,Automatic,1800.0,0,5,Green,Prius,"Newshape, high spec, low ks, nice n tidy",Toyota,16200,9.692766521220475
2024 Toyota RAV4 GX 2.5 Ltr Hybrid AWD SUV,Auckland,Auckland,RV/SUV,2024,24459,Hybrid,Automatic,2487.0,0,5,Grey,RAV4,GX 2.5 Ltr Hybrid AWD SUV,Toyota,46990,10.757690092096862
2023 Toyota Hilux GR Sport 2.8 Ltr Turbo Diesel...,Auckland,Auckland,Ute,2023,48438,Diesel,Automatic,2755.0,0,5,White,Hilux,GR Sport 2.8 Ltr Turbo Diesel 4WD,Toyota,75490,11.23175547613367
2024 Toyota C-HR GXL Hybrid,Hawke's Bay,Hastings,RV/SUV,2024,731,Hybrid,Automatic,1798.0,0,5,Graphite,C-HR,GXL Hybrid,Toyota,49995,10.819678279409949
2024 Toyota Corolla GX 1.8 Ltr Hybrid Hatchback,Auckland,Auckland,Hatchback,2024,6921,Hybrid,Automatic,1798.0,0,5,Silver,Corolla,GX 1.8 Ltr Hybrid Hatchback,Toyota,36490,10.504793529430493
2016 Toyota Hiace 12 Seat 3.0TD Minibus ZX,Canterbury,Christchurch,Van,2016,169974,Diesel,Manual,3000.0,0,12,White,Hiace,12 Seat 3.0TD Minibus ZX,Toyota,41990,10.645186773678239
2019 Toyota RAV4 2.5 Hybrid G 4WD,Auckland,Auckland,RV/SUV,2019,50520,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,2.5 Hybrid G 4WD,Toyota,41990,10.645186773678239
2021 Toyota Yaris Cross 1.5 Petrol Hybrid,Auckland,Auckland,Hatchback,2021,13452,Hybrid,Automatic,1490.0,0,5,Gold,Yaris,Cross 1.5 Petrol Hybrid,Toyota,33800,10.42821608147111
2022 Toyota Hiace 2.8 Turbo Diesel,Canterbury,Christchurch,Van,2022,73506,Diesel,Automatic,2800.0,0,3,White,Hiace,2.8 Turbo Diesel,Toyota,39990,10.596384701840863
2022 Toyota Corolla Touring G-X,Canterbury,,Station Wagon,2022,83000,Petrol,Automatic,1790.0,0,5,White,Corolla,Touring G-X,Toyota,19990,9.902987427494446
2012 Toyota Corolla Gx,Auckland,Auckland City,Hatchback,2012,250000,Petrol,Manual,1798.0,0,5,White,Corolla,Gx,Toyota,7000,8.85366542803745
2020 Toyota RAV4 PHEV GZ SPEC,Auckland,Auckland,Station Wagon,2020,7791,Plug-in hybrid,Automatic,2487.0,0,5,Black,RAV4,PHEV GZ SPEC,Toyota,56990,10.950631092829045
2022 Toyota Land Cruiser Prado Vx 2.8Dt/4Wd/6At,Auckland,Auckland,RV/SUV,2022,76112,Diesel,Automatic,2755.0,0,7,White,Land Cruiser Prado,Vx 2.8Dt/4Wd/6At,Toyota,69990,11.156107653683586
2022 Toyota Land Cruiser Lt 4.5Dt/4Wd/5Mt,Auckland,Auckland,Ute,2022,50946,Diesel,Manual,4461.0,0,2,Grey,Land Cruiser,Lt 4.5Dt/4Wd/5Mt,Toyota,93800,11.448920134994315
2022 Toyota Yaris Gx 1.5P,Auckland,Auckland,Hatchback,2022,16200,Petrol,Automatic,1490.0,0,5,Red,Yaris,Gx 1.5P,Toyota,24620,10.111314399738445
2021 Toyota C-HR Hybrid nero edition,Auckland,Auckland,Hatchback,2021,20167,Hybrid,Automatic,1797.0,0,0,Black,C-HR,Hybrid nero edition,Toyota,39990,10.596384701840863
2023 Toyota Highlander GXL 2.5P HEV AWD SUV,Auckland,Manuaku City,RV/SUV,2023,28164,Hybrid,Automatic,2487.0,0,7,Frosted White,Highlander,GXL 2.5P HEV AWD SUV,Toyota,57888,10.966265388195021
2020 Toyota Yaris Cross 1.5 Hybrid Z 5 Dr SUV,Auckland,Manuaku City,RV/SUV,2020,29200,Hybrid,Automatic,1490.0,0,5,Gold,Yaris,Cross 1.5 Hybrid Z 5 Dr SUV,Toyota,32888,10.400863128577715
2018 Toyota RAV4 GX,Auckland,Auckland,RV/SUV,2018,90000,Petrol,Automatic,1986.0,0,5,Silver,RAV4,GX,Toyota,19637,9.885170820750231
2014 Toyota Prius 1.8S Model with reversing cam...,Auckland,Auckland,Hatchback,2014,107642,Hybrid,Automatic,1800.0,0,5,Purple,Prius,1.8S Model with reversing cam. Nice and tidy,Toyota,10980,9.30383071506352
2012 Toyota Aqua S HYBRID EXTRA BODY KIT,Waikato,Hamilton,Hatchback,2012,125507,Hybrid,Automatic,1496.0,0,0,Yellow,Aqua,S HYBRID EXTRA BODY KIT,Toyota,12999,9.47262771040802
2023 Toyota RAV4 GX,Auckland,Botany Downs,Station Wagon,2023,28290,Petrol,Automatic,1986.0,0,5,Grey,RAV4,GX,Toyota,35490,10.477006245640542
2023 Toyota Camry GX,Auckland,Botany Downs,Sedan,2023,23905,Hybrid,Automatic,2487.0,0,5,White,Camry,GX,Toyota,36990,10.5184028848265
2020 Toyota Aqua GR Aqua 1.5 Ltr Petrol Hybrid...,Auckland,Auckland,Hatchback,2020,28107,Hybrid,Automatic,1496.0,0,5,Red,Aqua,GR Aqua 1.5 Ltr Petrol Hybrid Hatchback,Toyota,25950,10.163926888594034
2022 Toyota Yaris GX 1.5L Hybrid 2WD Hatchback,Auckland,Auckland,Hatchback,2022,10538,Hybrid,Automatic,1490.0,0,5,Eclectic Blue,Yaris,GX 1.5L Hybrid 2WD Hatchback,Toyota,28990,10.274706221915702
2019 Toyota Highlander GXL 4WD 3.5 NZ NEW,Waikato,Hamilton,RV/SUV,2019,116313,Petrol,Automatic,3456.0,0,7,White,Highlander,GXL 4WD 3.5 NZ NEW,Toyota,39999,10.596609732783568
2024 Toyota RAV4 Gxl 2.5Ph 4wd,Auckland,Auckland,RV/SUV,2024,17371,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,Gxl 2.5Ph 4wd,Toyota,49990,10.819578264407616
2019 Toyota C-HR Gr,Auckland,Auckland,Hatchback,2019,31513,Hybrid,Automatic,1797.0,0,5,Silver,C-HR,Gr,Toyota,36900,10.515966830028619
2012 Toyota Prius S ALPHA TOURING SELECTION,Waikato,Hamilton,Station Wagon,2012,139834,Hybrid,Automatic,1797.0,0,0,Red,Prius,S ALPHA TOURING SELECTION,Toyota,14999,9.61573881119536
2014 Toyota Prius 1.8G Leather spec Camchain,Auckland,Auckland,Hatchback,2014,99141,Hybrid,Automatic,1800.0,0,5,White,Prius,1.8G Leather spec Camchain,Toyota,12440,9.42867236629317
2019 Toyota Corolla Fielder,Auckland,Auckland,Station Wagon,2019,101588,Hybrid,Automatic,1496.0,0,5,Silver,Corolla,Fielder,Toyota,21990,9.998343083548807
2012 Toyota Aqua HYBRID,Auckland,Auckland,Hatchback,2012,127323,Hybrid,Automatic,1496.0,0,5,White,Aqua,HYBRID,Toyota,7984,8.9851948179913
2015 Toyota Aqua HYBRID,Auckland,Auckland,Hatchback,2015,79225,Hybrid,Automatic,1496.0,0,5,Red,Aqua,HYBRID,Toyota,9984,9.208739090609209
2020 Toyota Yaris Hybrid 1.5L Low KM Carplay Hi...,Auckland,Auckland,Hatchback,2020,23307,Hybrid,Automatic,1500.0,0,5,Black,Yaris,Hybrid 1.5L Low KM Carplay High Spec,Toyota,22440,10.018600359636633
2014 Toyota Aqua HYBRID,Waikato,Hamilton,Hatchback,2014,84673,Hybrid,Automatic,1496.0,0,5,Yellow,Aqua,HYBRID,Toyota,7984,8.9851948179913
2014 Toyota Vitz,Waikato,Hamilton,Hatchback,2014,52622,Petrol,Automatic,1329.0,0,5,Red,Vitz,,Toyota,8984,9.10320049641828
2014 Toyota Vitz,Waikato,Hamilton,Hatchback,2014,49273,Petrol,Automatic,1329.0,0,5,Yellow,Vitz,,Toyota,8984,9.10320049641828
"2013 Toyota Prius 1.8 Camchain, nice n tidy",Auckland,Auckland,Hatchback,2013,103096,Hybrid,Automatic,1800.0,0,5,Purple,Prius,"1.8 Camchain, nice n tidy",Toyota,9960,9.206332350578643
2024 Toyota RAV4 GXL Hybrid,Auckland,Botany Downs,RV/SUV,2024,14663,Hybrid,Automatic,2487.0,0,5,Frosted White,RAV4,GXL Hybrid,Toyota,47990,10.77874793485229
2022 Toyota Corolla GX HYBRID 1.8P,Auckland,Auckland,Hatchback,2022,66000,Hybrid,Automatic,1798.0,0,5,Black,Corolla,GX HYBRID 1.8P,Toyota,26990,10.20322170601205
2012 Toyota Aqua HYBRID,Waikato,Hamilton,Hatchback,2012,61196,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,HYBRID,Toyota,7984,8.9851948179913
2014 Toyota Aqua HYBRID,Waikato,Hamilton,Hatchback,2014,83453,Hybrid,Automatic,1496.0,0,5,Silver,Aqua,HYBRID,Toyota,7984,8.9851948179913
2023 Toyota Camry Gx 2.5Ph,Auckland,Auckland,Sedan,2023,38760,Hybrid,Automatic,2487.0,0,5,White,Camry,Gx 2.5Ph,Toyota,36990,10.5184028848265
2024 Toyota RAV4 Gxl 2.5Ph 4Wd,Auckland,Auckland,RV/SUV,2024,12461,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,Gxl 2.5Ph 4Wd,Toyota,49990,10.819578264407616
2024 Toyota RAV4 Gxl 2.5Ph 4wd,Auckland,Auckland,RV/SUV,2024,18796,Hybrid,Automatic,2487.0,0,5,White,RAV4,Gxl 2.5Ph 4wd,Toyota,49990,10.819578264407616
2021 Toyota RAV4 PLUG IN HYBRID FUEL SAVER,Auckland,Auckland,Station Wagon,2021,42524,Plug-in hybrid,Automatic,2487.0,0,5,White,RAV4,PLUG IN HYBRID FUEL SAVER,Toyota,52888,10.875931749013414
2024 Toyota Camry ZR,Auckland,Botany Downs,Sedan,2024,19731,Hybrid,Automatic,2487.0,0,5,Eclipse,Camry,ZR,Toyota,47990,10.77874793485229
2014 Toyota Aqua 1.5 Hybrid S 5 Dr Hatch,Auckland,Manuaku City,Hatchback,2014,56210,Hybrid,Automatic,1497.0,0,5,White,Aqua,1.5 Hybrid S 5 Dr Hatch,Toyota,13888,9.538780436900131
2023 Toyota RAV4 Adventure 2.5Ph/4Wd,Auckland,Auckland,RV/SUV,2023,18510,Hybrid,Automatic,2487.0,0,5,Black,RAV4,Adventure 2.5Ph/4Wd,Toyota,54680,10.909253290837885
2023 Toyota Hilux Sr5 Cruiser,Auckland,Auckland,Ute,2023,77261,Diesel,Automatic,2755.0,0,5,White,Hilux,Sr5 Cruiser,Toyota,64990,11.081988690888394
2023 Toyota Hiace ZR GVN 2.8 Ltr Diesel Turbo,Auckland,Auckland,Van,2023,11972,Diesel,Automatic,2755.0,0,2,White,Hiace,ZR GVN 2.8 Ltr Diesel Turbo,Toyota,52990,10.877858495486807
2019 Toyota Prius S 1.8 Ltr Hybrid,Auckland,Auckland,Hatchback,2019,116125,Hybrid,Automatic,1797.0,0,5,White,Prius,S 1.8 Ltr Hybrid,Toyota,23990,10.08539235583374
2019 Toyota Corolla ZR 1.8 Ltr Hybrid Hatchback,Auckland,Auckland,Hatchback,2019,59884,Hybrid,Automatic,1798.0,0,5,Red,Corolla,ZR 1.8 Ltr Hybrid Hatchback,Toyota,27990,10.2396025825095
2021 Toyota Corolla GX 1.8 Ltr Hybrid Hatchback,Auckland,Auckland,Hatchback,2021,46276,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX 1.8 Ltr Hybrid Hatchback,Toyota,26990,10.20322170601205
2023 Toyota Hiace Zx Pvn 2.8D,Auckland,Auckland,Van,2023,495,Diesel,Automatic,2755.0,0,2,White,Hiace,Zx Pvn 2.8D,Toyota,67990,11.127115914520505
2017 Toyota Vitz Jewela 1.5 Ltr Hybrid,Auckland,Auckland,Hatchback,2017,52546,Hybrid,Automatic,1496.0,0,5,Blue,Vitz,Jewela 1.5 Ltr Hybrid,Toyota,19990,9.902987427494446
2023 Toyota Land Cruiser 70 LX 4.5L Diesel V8 4WD,Auckland,Auckland,RV/SUV,2023,23427,Diesel,Manual,4461.0,0,5,Beige,Land Cruiser,70 LX 4.5L Diesel V8 4WD,Toyota,99990,11.512825459969894
2019 Toyota Hiace 2.8 TD 4WD,Canterbury,Christchurch,Van,2019,178282,Diesel,Automatic,2800.0,0,3,Silver,Hiace,2.8 TD 4WD,Toyota,32990,10.403959764222627
2015 Toyota Aqua HYBRID G SPEC,Auckland,Papakura,Hatchback,2015,87553,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,HYBRID G SPEC,Toyota,13600,9.517825071724143
2024 Toyota RAV4 GX 2.5L Hybrid AWD SUV,Auckland,Auckland,RV/SUV,2024,27969,Hybrid,Automatic,2487.0,0,5,Deep Sea Blue,RAV4,GX 2.5L Hybrid AWD SUV,Toyota,45990,10.73617926053397
2019 Toyota Hiace 2.8 Turbo Diesel,Canterbury,Christchurch,Van,2019,109844,Diesel,Automatic,2800.0,0,6,White,Hiace,2.8 Turbo Diesel,Toyota,34990,10.462817585361734
2023 Toyota RAV4 Limited 2.5L Hybrid AWD SUV,Auckland,Auckland,RV/SUV,2023,40810,Hybrid,Automatic,2487.0,0,5,Eclipse,RAV4,Limited 2.5L Hybrid AWD SUV,Toyota,55990,10.932928382342938
2012 Toyota Prius PHEV,Auckland,Auckland,Hatchback,2012,111319,Plug-in hybrid,Automatic,1797.0,0,5,Red,Prius,PHEV,Toyota,8984,9.10320049641828
2012 Toyota Prius Alpha Hybrid,Auckland,Auckland,Station Wagon,2012,123857,Hybrid,Automatic,1797.0,0,5,Red,Prius,Alpha Hybrid,Toyota,9984,9.208739090609209
2024 Toyota Land Cruiser Prado VX Limited 2.8L...,Auckland,Auckland,RV/SUV,2024,2336,Hybrid,Automatic,2755.0,0,7,Eclipse,Land Cruiser Prado,VX Limited 2.8L Diesel Turbo 4WD SUV,Toyota,103990,11.552050019654278
2020 Toyota Yaris 1.5L Hybrid Z 2WD Hatchback,Auckland,Auckland,Hatchback,2020,67649,Hybrid,Automatic,1490.0,0,5,Red,Yaris,1.5L Hybrid Z 2WD Hatchback,Toyota,24990,10.126231023828998
2024 Toyota RAV4 GX 2.5 Ltr Hybrid AWD SUV,Auckland,Auckland,RV/SUV,2024,18791,Hybrid,Automatic,2487.0,0,5,White,RAV4,GX 2.5 Ltr Hybrid AWD SUV,Toyota,46990,10.757690092096862
